sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
117164,7,649.57,0,0.9947,189.0
117165,7,533.8,0,0.9947,178.0
117166,7,199.62,0,0.9947,179.0
117167,7,45.97,0,0.9946,177.0
117168,7,1.17,0,0.9947,185.0
117169,7,113.66,0,0.9947,183.0
117170,7,8.92,0,0.9947,179.0
117176,7,411.98,0,0.9947,180.0
117177,7,202.64,0,0.9947,187.0
117178,8,11.24,0,0.9945,164.0
117179,7,43.52,0,0.9946,177.0
117180,7,1.63,0,0.9947,182.0
117181,8,17.91,0,0.9944,162.0
117182,7,48.8,0,0.9947,184.0
117183,7,156.18,0,0.9947,188.0
117184,7,71.09,0,0.9947,180.0
117185,7,229.07,0,0.9947,183.0
117186,7,323.33,0,0.9947,183.0
117187,7,443.54,0,0.9947,192.0
117188,8,504.6,0,0.9944,164.0
117189,8,459.66,0,0.9944,163.0
117190,8,403.54,0,0.9945,172.0
117191,8,64.76,0,0.9944,160.0
117192,8,246.32,0,0.9945,174.0
117193,7,245.46,0,0.9946,182.0
117194,8,7.01,0,0.9945,169.0
117195,8,0.04,0,0.9946,175.0
117196,6,152.3,0,0.9947,205.0
117197,6,13.98,0,0.9947,223.0
117198,6,143.95,0,0.9946,203.0
117199,8,323.18,0,0.9943,159.0
117200,7,187.43,0,0.9947,183.0
117201,7,192.71,0,0.9947,194.0
117203,7,4.85,0,0.9947,183.0
117204,7,119.36,0,0.9947,176.0
117205,8,107.72,0,0.9947,168.0
117206,8,97.16,0,0.9947,173.0
117207,8,65.54,0,0.9946,167.0
117208,8,79.92,0,0.9945,158.0
117209,7,95.05,0,0.9948,179.0
117210,7,64.88,0,0.9948,179.0
117211,7,69.05,0,0.9948,177.0
117212,7,34.15,0,0.9948,179.0
117213,7,33.79,0,0.9948,180.0
117214,7,89.42,0,0.9948,182.0
117215,7,118.9,0,0.9948,180.0
117216,7,6.29,0,0.9948,180.0
117217,8,31.03,0,0.9947,168.0
117218,8,34.86,0,0.9946,161.0
117219,8,33.6,0,0.9946,159.0
117220,8,14.92,0,0.9947,170.0
117221,8,12.96,0,0.9947,171.0
117222,8,33.39,0,0.9947,173.0
117223,8,37.9,0,0.9947,173.0
117226,8,106.95,0,0.9947,170.0
117227,8,194.42,0,0.9947,170.0
117228,7,243.31,0,0.9947,181.0
117229,7,366.46,0,0.9947,183.0
117230,7,205.06,0,0.9948,191.0
117231,7,162.71,0,0.9947,181.0
117232,7,55.71,0,0.9946,175.0
117233,8,11.77,0,0.9946,172.0
117234,8,0.78,0,0.9946,173.0
117235,7,0.95,0,0.9946,175.0
117236,7,1.49,0,0.9947,177.0
117241,1,298.03,0,0.994,342.0
117242,1,23.74,0,0.9937,356.0
117243,7,9.23,0,0.9948,199.0
117244,8,81.57,0,0.9946,173.0
117245,7,377.28,0,0.9947,184.0
117246,7,263.68,0,0.9946,175.0
117247,7,127.53,0,0.9947,181.0
117248,8,98.26,0,0.9946,175.0
117249,8,198.37,0,0.9945,166.0
117250,8,75.42,0,0.9945,166.0
117251,8,109.05,0,0.9946,171.0
117252,7,325.85,0,0.9948,193.0
117253,7,445.96,0,0.9947,178.0
117254,8,453.71,0,0.9947,175.0
117255,8,518.57,0,0.9947,172.0
117256,8,473.58,0,0.9947,170.0
117257,8,429.43,0,0.9946,162.0
117258,8,417.49,0,0.9946,161.0
117259,8,346.48,0,0.9946,164.0
117260,8,298.93,0,0.9946,160.0
117261,8,395.31,0,0.9945,156.0
117262,8,420.28,0,0.9945,154.0
117263,8,353.26,0,0.9945,155.0
117264,8,313.87,0,0.9945,153.0
117265,8,344.11,0,0.9944,151.0
117266,8,301.16,0,0.9944,151.0
117267,8,341.6,0,0.9944,150.0
117268,8,281.1,0,0.9944,151.0
117269,9,216.73,0,0.9944,149.0
117270,8,231.94,0,0.9947,170.0
117271,8,206.72,0,0.9947,169.0
117272,8,179.64,0,0.9947,166.0
117273,8,132.79,0,0.9947,164.0
117274,8,92.74,0,0.9947,163.0
117275,8,83.19,0,0.9947,163.0
117276,8,144.29,0,0.9946,162.0
117277,8,139.31,0,0.9946,160.0
117278,8,140.39,0,0.9946,160.0
117279,8,133.55,0,0.9947,165.0
117280,8,105.47,0,0.9947,164.0
117281,8,116.47,0,0.9947,163.0
117282,8,105.8,0,0.9946,160.0
117283,8,98.16,0,0.9946,160.0
117284,8,201.45,0,0.9946,159.0
117285,8,288.83,0,0.9946,159.0
117286,8,294.74,0,0.9946,159.0
117287,8,250.87,0,0.9946,159.0
117288,8,214.81,0,0.9946,158.0
117289,8,179.03,0,0.9946,156.0
117290,8,180.97,0,0.9946,155.0
117291,8,166.38,0,0.9946,155.0
117292,8,135.77,0,0.9946,156.0
117293,8,197.13,0,0.9946,157.0
117294,8,244.61,0,0.9946,156.0
117295,8,210.93,0,0.9946,156.0
117296,8,250.82,0,0.9946,158.0
117297,8,243.33,0,0.9946,161.0
117298,8,162.16,0,0.9947,163.0
117299,8,124.75,0,0.9946,160.0
117300,8,132.83,0,0.9946,158.0
117301,8,55.81,0,0.9946,159.0
117302,8,90.69,0,0.9946,158.0
117303,8,131.39,0,0.9946,157.0
117304,8,146.54,0,0.9946,158.0
117305,8,214.29,0,0.9946,160.0
117306,8,244.78,0,0.9947,162.0
117307,8,201.88,0,0.9947,164.0
117308,8,66.92,0,0.9947,162.0
117309,8,51.44,0,0.9946,158.0
117310,8,123.36,0,0.9946,160.0
117311,8,206.95,0,0.9945,153.0
117312,9,212.17,0,0.9944,148.0
117313,8,200.84,0,0.9945,154.0
117314,8,226.33,0,0.9945,154.0
117315,8,241.62,0,0.9945,154.0
117316,8,175.51,0,0.9945,151.0
117317,8,217.33,0,0.9945,151.0
117318,8,268.88,0,0.9945,151.0
117319,8,195.44,0,0.9945,151.0
117320,8,170.43,0,0.9946,156.0
117321,8,143.62,0,0.9946,157.0
117322,8,105.47,0,0.9945,153.0
117323,8,118.46,0,0.9945,152.0
117324,8,196.26,0,0.9945,152.0
117325,8,116.96,0,0.9945,153.0
117326,8,161.76,0,0.9945,152.0
117327,9,152.07,0,0.9945,149.0
117328,9,122.01,0,0.9944,148.0
117329,9,136.14,0,0.9945,148.0
117330,9,136.85,0,0.9945,149.0
117331,8,224.98,0,0.9945,152.0
117332,8,219.62,0,0.9945,154.0
117333,8,217.65,0,0.9945,153.0
117334,8,176.64,0,0.9945,152.0
117335,8,143.38,0,0.9946,156.0
117336,8,154.75,0,0.9945,153.0
117337,8,163.6,0,0.9945,151.0
117338,8,68.92,0,0.9945,151.0
117339,8,37.63,0,0.9945,153.0
117340,8,112.9,0,0.9946,156.0
117341,8,148.8,0,0.9946,155.0
117342,8,209.77,0,0.9946,156.0
117343,8,275.29,0,0.9946,157.0
117344,8,261.15,0,0.9946,156.0
117345,8,285.55,0,0.9946,155.0
117346,8,270.99,0,0.9946,155.0
117347,8,300.04,0,0.9946,156.0
117348,8,264.88,0,0.9946,155.0
117349,8,314.64,0,0.9946,155.0
117350,8,312.9,0,0.9946,155.0
117351,8,311.64,0,0.9946,156.0
117352,8,331.58,0,0.9946,156.0
117353,8,320.62,0,0.9946,157.0
117354,8,287.99,0,0.9946,156.0
117355,8,181.25,0,0.9946,156.0
117356,8,91.81,0,0.9946,158.0
117357,8,236.84,0,0.9946,159.0
117358,8,192.73,0,0.9947,163.0
117359,8,160.4,0,0.9947,163.0
117360,8,120.64,0,0.9947,164.0
117361,8,178.71,0,0.9947,165.0
117362,8,168.66,0,0.9947,166.0
117363,8,174.79,0,0.9947,167.0
117364,8,82.77,0,0.9947,168.0
117365,8,118.48,0,0.9947,169.0
117366,8,109.5,0,0.9947,166.0
117367,8,82.85,0,0.9947,165.0
117368,8,176.0,0,0.9947,163.0
117369,8,176.12,0,0.9947,163.0
117370,8,192.99,0,0.9946,161.0
117371,8,170.88,0,0.9946,162.0
117372,8,137.14,0,0.9947,162.0
117373,8,117.8,0,0.9947,163.0
117374,8,108.55,0,0.9947,163.0
117375,8,140.78,0,0.9947,164.0
117376,8,105.45,0,0.9947,164.0
117377,8,125.46,0,0.9947,163.0
117378,8,109.38,0,0.9947,162.0
117379,8,88.82,0,0.9946,160.0
117380,8,171.35,0,0.9946,160.0
117381,8,117.41,0,0.9946,159.0
117382,8,174.66,0,0.9946,159.0
117383,8,166.78,0,0.9946,159.0
117384,8,123.3,0,0.9946,160.0
117385,8,285.97,0,0.9947,163.0
117386,8,352.91,0,0.9947,166.0
117387,8,331.97,0,0.9947,168.0
117388,8,194.86,0,0.9947,169.0
117389,8,101.57,0,0.9947,170.0
117390,8,180.29,0,0.9947,171.0
117391,8,265.27,0,0.9947,170.0
117392,8,76.87,0,0.9947,171.0
117393,8,133.25,0,0.9947,171.0
117394,8,201.49,0,0.9947,165.0
117395,8,169.63,0,0.9947,165.0
117396,8,45.0,0,0.9947,163.0
117397,8,217.89,0,0.9946,161.0
117398,8,265.48,0,0.9946,159.0
117399,8,271.58,0,0.9946,159.0
117400,8,280.71,0,0.9946,159.0
117401,8,237.9,0,0.9946,159.0
117402,8,194.07,0,0.9946,157.0
117403,8,239.44,0,0.9946,157.0
117404,8,258.94,0,0.9946,155.0
117405,8,253.09,0,0.9946,156.0
117406,8,246.24,0,0.9946,160.0
117407,8,213.78,0,0.9946,157.0
117408,8,243.62,0,0.9946,157.0
117409,8,315.9,0,0.9946,161.0
117410,8,275.3,0,0.9947,162.0
117411,8,238.23,0,0.9947,164.0
117412,8,222.96,0,0.9947,163.0
117413,8,64.8,0,0.9946,161.0
117414,8,143.54,0,0.9947,163.0
117415,8,167.27,0,0.9947,167.0
117416,8,306.1,0,0.9947,165.0
117417,8,356.02,0,0.9947,164.0
117418,8,355.91,0,0.9947,164.0
117419,8,274.69,0,0.9947,162.0
117420,8,261.46,0,0.9947,162.0
117421,8,333.52,0,0.9947,162.0
117422,8,291.53,0,0.9947,163.0
117423,8,303.65,0,0.9947,164.0
117424,8,352.45,0,0.9947,164.0
117425,8,282.56,0,0.9947,164.0
117426,8,280.3,0,0.9947,163.0
117427,8,228.37,0,0.9947,165.0
117428,8,222.16,0,0.9947,166.0
117429,8,268.43,0,0.9947,165.0
117430,8,284.31,0,0.9947,167.0
117431,8,239.1,0,0.9947,169.0
117432,8,298.1,0,0.9947,171.0
117433,8,235.94,0,0.9947,170.0
117434,8,188.64,0,0.9947,172.0
117435,8,189.67,0,0.9947,174.0
117436,7,93.36,0,0.9947,176.0
117437,7,248.97,0,0.9947,175.0
117438,8,251.25,0,0.9947,175.0
117439,7,141.1,0,0.9947,177.0
117440,7,201.79,0,0.9948,180.0
117441,7,175.64,0,0.9948,178.0
117442,7,136.92,0,0.9948,178.0
117443,7,164.13,0,0.9947,176.0
117444,7,214.95,0,0.9948,179.0
117445,8,134.93,0,0.9947,174.0
117446,8,96.24,0,0.9947,174.0
117447,7,223.52,0,0.9948,179.0
117448,8,279.59,0,0.9947,174.0
117449,7,259.8,0,0.9947,175.0
117450,7,301.47,0,0.9948,178.0
117451,7,378.74,0,0.9948,182.0
117452,7,380.96,0,0.9948,179.0
117453,7,304.84,0,0.9947,175.0
117454,7,184.37,0,0.9948,177.0
117455,7,314.24,0,0.9947,176.0
117456,7,180.63,0,0.9947,177.0
117457,7,177.61,0,0.9948,179.0
117458,7,262.11,0,0.9948,182.0
117459,8,278.61,0,0.9945,158.0
117460,8,263.11,0,0.9945,153.0
117461,7,151.94,0,0.9948,182.0
117462,7,248.41,0,0.9948,185.0
117463,7,419.39,0,0.9948,182.0
117464,8,268.72,0,0.9945,155.0
117465,8,156.91,0,0.9946,160.0
117470,8,119.68,0,0.9946,161.0
117804,7,89.93,0,0.9946,177.0
117805,7,239.36,0,0.9947,180.0
117806,8,196.65,0,0.9946,173.0
117807,7,143.84,0,0.9947,185.0
117808,7,309.76,0,0.9946,178.0
117809,8,293.87,0,0.9945,165.0
117810,7,426.35,0,0.9947,183.0
117811,8,401.33,0,0.9946,168.0
117812,8,257.86,0,0.9945,165.0
117813,7,376.97,0,0.9946,177.0
117814,8,317.43,0,0.9946,174.0
117815,8,205.72,0,0.9945,166.0
117816,8,78.32,0,0.9945,159.0
117817,8,142.83,0,0.9947,173.0
117818,8,216.45,0,0.9946,167.0
117819,8,75.74,0,0.9946,165.0
117820,8,243.93,0,0.9946,166.0
117821,8,397.99,0,0.9946,168.0
117822,8,309.11,0,0.9947,170.0
117823,8,293.72,0,0.9947,174.0
117824,8,169.93,0,0.9946,166.0
117825,10,0.15,0,0.9936,122.0
117826,8,22.9,0,0.9946,162.0
117827,8,9.77,0,0.9945,157.0
117831,7,0.2,0,0.9947,191.0
117832,8,97.97,0,0.9945,173.0
117833,1,2593.07,0,0.9939,347.0
117834,7,222.17,0,0.9947,197.0
117835,7,349.15,0,0.9946,179.0
117836,7,5.96,0,0.9946,184.0
117837,7,9.53,0,0.9947,188.0
117838,7,47.4,0,0.9947,180.0
117839,7,169.87,0,0.9947,187.0
117840,7,686.94,0,0.9947,192.0
117841,7,472.63,0,0.9947,191.0
117842,7,280.98,0,0.9947,196.0
117843,7,565.36,0,0.9947,194.0
117844,7,851.47,0,0.9947,194.0
117845,7,758.42,0,0.9947,187.0
117846,7,836.67,0,0.9947,191.0
117847,7,892.42,0,0.9947,196.0
117848,7,770.87,0,0.9947,192.0
117849,7,725.93,0,0.9947,183.0
117850,8,616.83,0,0.9946,174.0
117851,7,606.8,0,0.9946,175.0
117852,7,440.24,0,0.9947,194.0
117853,7,215.52,0,0.9947,193.0
117854,7,0.1,0,0.9946,176.0
117858,8,4.89,0,0.9944,160.0
117859,8,86.89,0,0.9946,171.0
117860,7,596.26,0,0.9947,183.0
117861,7,95.03,0,0.9946,176.0
117862,7,65.81,0,0.9947,176.0
117863,8,81.9,0,0.9946,168.0
117864,7,65.56,0,0.9947,188.0
117865,7,13.19,0,0.9947,186.0
117866,8,135.41,0,0.9946,175.0
117867,7,304.9,0,0.9947,181.0
117868,7,185.94,0,0.9947,193.0
117869,7,365.33,0,0.9947,188.0
117870,7,380.83,0,0.9947,188.0
117871,7,700.91,0,0.9947,185.0
117872,7,529.25,0,0.9947,188.0
117873,7,133.13,0,0.9947,188.0
117874,8,48.97,0,0.9944,161.0
117875,7,51.2,0,0.9946,175.0
117876,7,87.9,0,0.9947,192.0
117877,8,110.19,0,0.9945,172.0
117878,8,1.53,0,0.9945,169.0
117879,7,60.26,0,0.9945,175.0
117880,7,277.43,0,0.9947,198.0
117881,7,37.51,0,0.9947,183.0
117882,8,62.15,0,0.9945,170.0
117883,7,461.55,0,0.9947,183.0
117884,7,58.29,0,0.9946,176.0
117885,7,119.21,0,0.9947,177.0
117886,8,67.05,0,0.9945,166.0
117888,8,45.7,0,0.9947,173.0
117889,8,97.58,0,0.9946,168.0
117890,8,205.83,0,0.9947,170.0
117891,8,124.63,0,0.9946,166.0
117892,8,190.68,0,0.9945,158.0
117893,7,521.81,0,0.9948,184.0
117894,7,115.29,0,0.9948,180.0
117895,7,59.16,0,0.9948,179.0
117896,7,60.72,0,0.9948,178.0
117897,7,26.72,0,0.9948,181.0
117898,7,67.09,0,0.9948,179.0
117899,7,173.29,0,0.9948,178.0
117900,8,33.06,0,0.9947,171.0
117901,8,44.35,0,0.9947,168.0
117902,8,21.84,0,0.9947,173.0
117903,8,161.02,0,0.9947,164.0
117904,8,88.88,0,0.9947,166.0
117905,7,22.28,0,0.9948,179.0
117906,7,7.84,0,0.9948,177.0
117907,8,31.4,0,0.9947,174.0
117910,8,13.76,0,0.9946,165.0
117911,7,317.54,0,0.9947,176.0
117912,7,439.1,0,0.9948,185.0
117913,7,89.16,0,0.9947,180.0
117914,7,357.98,0,0.9948,190.0
117915,8,69.68,0,0.9946,169.0
117916,8,1.04,0,0.9945,166.0
117917,8,1.76,0,0.9946,173.0
117919,7,21.11,0,0.9947,179.0
117920,7,50.47,0,0.9947,181.0
117925,8,89.37,0,0.9945,170.0
117926,1,1217.44,0,0.9937,357.0
117927,7,2.77,0,0.9948,196.0
117928,8,17.41,0,0.9946,169.0
117929,7,83.88,0,0.9946,176.0
117930,8,246.11,0,0.9946,174.0
117931,7,154.83,0,0.9947,182.0
117932,7,246.78,0,0.9947,184.0
117933,8,59.14,0,0.9946,170.0
117934,8,74.53,0,0.9946,167.0
117935,8,166.38,0,0.9946,171.0
117936,8,213.99,0,0.9945,162.0
117937,7,342.77,0,0.9948,184.0
117938,7,447.59,0,0.9947,180.0
117939,7,519.12,0,0.9947,179.0
117940,8,458.26,0,0.9947,170.0
117941,8,417.75,0,0.9946,164.0
117942,8,306.76,0,0.9946,165.0
117943,8,322.45,0,0.9946,165.0
117944,8,417.41,0,0.9946,162.0
117945,8,313.51,0,0.9946,160.0
117946,8,413.64,0,0.9945,157.0
117947,8,429.71,0,0.9945,155.0
117948,8,381.51,0,0.9944,152.0
117949,8,269.05,0,0.9944,151.0
117950,8,276.66,0,0.9944,151.0
117951,7,325.68,0,0.9947,175.0
117952,8,380.88,0,0.9947,175.0
117953,9,227.5,0,0.9944,150.0
117954,9,207.09,0,0.9944,149.0
117955,8,188.96,0,0.9947,168.0
117956,8,165.99,0,0.9947,166.0
117957,8,233.06,0,0.9947,164.0
117958,8,292.59,0,0.9947,162.0
117959,8,341.74,0,0.9946,160.0
117960,8,290.38,0,0.9946,160.0
117961,8,208.81,0,0.9946,160.0
117962,8,130.9,0,0.9946,160.0
117963,8,122.23,0,0.9947,162.0
117964,8,94.96,0,0.9946,161.0
117965,8,95.35,0,0.9946,159.0
117966,8,148.93,0,0.9946,159.0
117967,8,138.13,0,0.9946,158.0
117968,8,137.78,0,0.9946,160.0
117969,8,122.67,0,0.9946,159.0
117970,8,115.54,0,0.9946,159.0
117971,8,119.47,0,0.9946,157.0
117972,8,164.78,0,0.9946,156.0
117973,8,170.35,0,0.9946,156.0
117974,8,185.84,0,0.9946,156.0
117975,8,116.97,0,0.9946,155.0
117976,8,132.6,0,0.9946,155.0
117977,8,107.15,0,0.9946,156.0
117978,8,183.27,0,0.9946,157.0
117979,8,240.23,0,0.9946,157.0
117980,8,268.77,0,0.9946,158.0
117981,8,352.73,0,0.9946,160.0
117982,8,334.59,0,0.9946,160.0
117983,8,182.78,0,0.9946,160.0
117984,8,182.71,0,0.9946,159.0
117985,8,141.5,0,0.9946,159.0
117986,8,149.95,0,0.9946,158.0
117987,8,191.48,0,0.9946,157.0
117988,8,66.78,0,0.9946,159.0
117989,8,76.77,0,0.9946,161.0
117990,8,161.75,0,0.9947,162.0
117991,8,201.23,0,0.9947,163.0
117992,8,203.93,0,0.9946,160.0
117993,8,72.16,0,0.9946,159.0
117994,8,184.92,0,0.9946,157.0
117995,8,241.72,0,0.9945,152.0
117996,8,206.88,0,0.9945,152.0
117997,8,248.43,0,0.9945,154.0
117998,8,192.46,0,0.9946,155.0
117999,8,155.42,0,0.9945,153.0
118000,8,111.02,0,0.9945,151.0
118001,8,162.46,0,0.9945,153.0
118002,8,228.52,0,0.9945,154.0
118003,8,220.99,0,0.9945,152.0
118004,8,235.8,0,0.9946,156.0
118005,8,209.27,0,0.9946,159.0
118006,8,158.26,0,0.9945,152.0
118007,8,173.08,0,0.9945,151.0
118008,8,218.01,0,0.9945,151.0
118009,8,143.01,0,0.9945,151.0
118010,9,148.33,0,0.9945,150.0
118011,8,228.72,0,0.9945,150.0
118012,8,147.92,0,0.9945,151.0
118013,9,142.84,0,0.9945,148.0
118014,9,127.07,0,0.9945,148.0
118015,8,197.14,0,0.9945,150.0
118016,8,189.98,0,0.9945,151.0
118017,8,67.02,0,0.9945,152.0
118018,8,37.29,0,0.9946,155.0
118019,8,3.24,0,0.9945,154.0
118021,8,4.0,0,0.9945,153.0
118022,8,146.12,0,0.9945,154.0
118023,8,191.5,0,0.9946,157.0
118024,8,74.56,0,0.9946,158.0
118025,8,130.99,0,0.9946,157.0
118026,8,243.21,0,0.9946,157.0
118027,8,318.98,0,0.9946,158.0
118028,8,268.36,0,0.9946,157.0
118029,8,273.15,0,0.9946,156.0
118030,8,273.47,0,0.9946,155.0
118031,8,314.72,0,0.9946,156.0
118032,8,277.09,0,0.9946,156.0
118033,8,315.97,0,0.9946,157.0
118034,8,290.55,0,0.9946,155.0
118035,8,314.33,0,0.9946,156.0
118036,8,306.41,0,0.9946,155.0
118037,8,277.57,0,0.9946,155.0
118038,8,274.43,0,0.9946,158.0
118039,8,314.42,0,0.9946,159.0
118040,8,102.66,0,0.9946,160.0
118041,8,215.52,0,0.9947,162.0
118042,8,233.48,0,0.9947,164.0
118043,8,139.49,0,0.9947,167.0
118044,8,116.16,0,0.9947,169.0
118045,8,161.71,0,0.9947,170.0
118046,8,206.1,0,0.9947,169.0
118047,8,145.57,0,0.9947,171.0
118048,8,132.48,0,0.9947,172.0
118049,8,196.45,0,0.9947,172.0
118050,8,99.3,0,0.9947,169.0
118051,8,163.52,0,0.9947,167.0
118052,8,172.55,0,0.9947,165.0
118053,8,191.65,0,0.9947,163.0
118054,8,217.95,0,0.9947,163.0
118055,8,150.47,0,0.9947,164.0
118056,8,189.17,0,0.9947,164.0
118057,8,161.8,0,0.9947,165.0
118058,8,89.87,0,0.9947,165.0
118059,8,140.84,0,0.9947,165.0
118060,8,146.42,0,0.9947,165.0
118061,8,70.09,0,0.9947,164.0
118062,8,100.52,0,0.9947,163.0
118063,8,79.03,0,0.9946,161.0
118064,8,82.75,0,0.9946,160.0
118065,8,129.5,0,0.9946,160.0
118066,8,261.96,0,0.9946,160.0
118067,8,86.74,0,0.9947,162.0
118068,8,115.78,0,0.9947,164.0
118069,8,275.95,0,0.9947,167.0
118070,8,384.32,0,0.9947,169.0
118071,8,359.71,0,0.9947,172.0
118072,8,253.0,0,0.9947,171.0
118073,8,289.66,0,0.9947,172.0
118074,8,327.04,0,0.9947,171.0
118075,8,160.11,0,0.9947,174.0
118076,8,130.52,0,0.9947,172.0
118077,8,84.81,0,0.9947,173.0
118078,8,191.28,0,0.9947,164.0
118079,8,204.07,0,0.9947,165.0
118080,8,110.76,0,0.9947,164.0
118081,8,286.92,0,0.9946,159.0
118082,8,333.29,0,0.9946,160.0
118083,8,286.18,0,0.9946,159.0
118084,8,261.32,0,0.9946,159.0
118085,8,258.78,0,0.9946,157.0
118086,8,237.83,0,0.9946,157.0
118087,8,305.49,0,0.9946,155.0
118088,8,261.19,0,0.9945,153.0
118089,8,315.22,0,0.9945,153.0
118090,8,286.93,0,0.9946,155.0
118091,8,272.43,0,0.9946,155.0
118092,8,216.26,0,0.9946,159.0
118093,8,318.81,0,0.9946,161.0
118094,8,260.83,0,0.9946,159.0
118095,8,200.69,0,0.9946,160.0
118096,8,81.52,0,0.9946,161.0
118097,8,94.43,0,0.9946,161.0
118098,8,334.21,0,0.9946,162.0
118099,8,280.23,0,0.9947,164.0
118100,8,200.82,0,0.9947,164.0
118101,8,233.4,0,0.9947,163.0
118102,8,315.1,0,0.9947,164.0
118103,8,305.1,0,0.9947,162.0
118104,8,272.94,0,0.9947,162.0
118105,8,321.1,0,0.9947,162.0
118106,8,287.86,0,0.9947,163.0
118107,8,183.53,0,0.9947,163.0
118108,8,231.73,0,0.9947,164.0
118109,8,215.68,0,0.9947,163.0
118110,8,193.96,0,0.9947,164.0
118111,8,192.64,0,0.9947,165.0
118112,8,249.71,0,0.9947,165.0
118113,8,251.48,0,0.9947,166.0
118114,8,260.67,0,0.9947,168.0
118115,8,245.25,0,0.9947,167.0
118116,8,311.98,0,0.9947,169.0
118117,8,104.61,0,0.9947,169.0
118118,8,0.25,0,0.9947,169.0
118120,7,185.76,0,0.9947,175.0
118121,8,186.11,0,0.9947,173.0
118122,7,198.85,0,0.9947,175.0
118123,7,203.11,0,0.9948,180.0
118124,7,240.27,0,0.9948,182.0
118125,7,77.82,0,0.9948,180.0
118126,7,150.27,0,0.9948,180.0
118127,7,198.34,0,0.9948,179.0
118128,7,183.08,0,0.9948,178.0
118129,8,148.55,0,0.9947,173.0
118130,8,96.78,0,0.9947,173.0
118131,7,219.22,0,0.9948,177.0
118132,8,230.0,0,0.9947,175.0
118133,7,207.74,0,0.9948,183.0
118134,7,336.67,0,0.9948,183.0
118135,7,351.83,0,0.9948,177.0
118136,7,345.57,0,0.9948,178.0
118137,7,365.44,0,0.9948,177.0
118138,7,322.54,0,0.9948,177.0
118139,7,347.28,0,0.9948,180.0
118140,7,327.98,0,0.9948,178.0
118141,7,225.02,0,0.9948,177.0
118142,7,205.3,0,0.9948,179.0
118143,8,146.43,0,0.9944,152.0
118144,7,368.07,0,0.9947,175.0
118145,7,332.62,0,0.9948,180.0
118146,7,222.51,0,0.9948,179.0
118148,7,224.72,0,0.9948,178.0
118149,8,131.39,0,0.9945,157.0
118153,7,98.3,0,0.9948,191.0
118154,8,98.1,0,0.9946,160.0
118488,7,52.88,0,0.9947,181.0
118489,8,105.97,0,0.9946,171.0
118490,7,326.82,0,0.9947,183.0
118491,8,110.29,0,0.9945,168.0
118492,7,254.21,0,0.9947,180.0
118493,8,273.7,0,0.9944,157.0
118494,7,319.02,0,0.9946,176.0
118495,8,290.18,0,0.9945,166.0
118496,7,449.02,0,0.9946,177.0
118497,8,110.68,0,0.9945,167.0
118498,7,369.72,0,0.9947,177.0
118499,8,186.16,0,0.9946,170.0
118500,8,83.14,0,0.9945,158.0
118501,8,40.3,0,0.9947,174.0
118502,8,154.11,0,0.9947,169.0
118503,8,93.79,0,0.9947,168.0
118504,8,174.56,0,0.9947,172.0
118505,7,128.06,0,0.9947,176.0
118506,8,297.66,0,0.9946,169.0
118507,8,416.45,0,0.9946,169.0
118508,8,241.67,0,0.9946,164.0
118509,7,63.64,0,0.9947,179.0
118510,8,24.4,0,0.9947,169.0
118511,8,5.79,0,0.9947,175.0
118516,8,30.06,0,0.9944,165.0
118517,8,213.15,0,0.9945,170.0
118518,7,20.52,0,0.9947,193.0
118519,7,39.28,0,0.9947,190.0
118520,7,102.58,0,0.9946,178.0
118521,7,0.06,0,0.9945,176.0
118522,7,1.09,0,0.9947,193.0
118523,7,51.7,0,0.9947,199.0
118524,7,428.9,0,0.9947,194.0
118525,7,281.19,0,0.9947,181.0
118526,7,593.78,0,0.9947,195.0
118527,7,711.65,0,0.9947,189.0
118528,7,847.76,0,0.9947,195.0
118529,7,869.35,0,0.9947,197.0
118530,6,985.14,0,0.9948,202.0
118531,7,842.38,0,0.9947,196.0
118532,7,669.15,0,0.9947,186.0
118533,7,727.99,0,0.9947,191.0
118534,8,487.51,0,0.9946,170.0
118535,7,613.03,0,0.9947,185.0
118536,7,425.89,0,0.9947,198.0
118537,7,142.33,0,0.9947,194.0
118538,8,4.54,0,0.9945,161.0
118541,7,25.39,0,0.9946,177.0
118542,8,27.04,0,0.9944,160.0
118543,8,182.92,0,0.9944,160.0
118544,8,312.09,0,0.9944,161.0
118545,7,1.86,0,0.9947,190.0
118546,8,107.45,0,0.9945,162.0
118547,7,92.4,0,0.9946,175.0
118548,7,118.79,0,0.9947,188.0
118549,7,31.29,0,0.9947,188.0
118550,7,138.46,0,0.9947,184.0
118551,7,350.66,0,0.9947,187.0
118552,7,668.31,0,0.9947,194.0
118553,8,519.72,0,0.9944,163.0
118554,7,797.74,0,0.9947,194.0
118555,8,580.12,0,0.9946,172.0
118556,8,243.01,0,0.9946,170.0
118557,7,76.98,0,0.9947,180.0
118558,7,78.06,0,0.9947,184.0
118559,7,107.58,0,0.9947,182.0
118560,7,144.12,0,0.9947,189.0
118561,7,135.89,0,0.9947,183.0
118562,8,116.29,0,0.9945,165.0
118563,7,137.44,0,0.9947,191.0
118564,7,70.8,0,0.9946,179.0
118565,8,75.89,0,0.9943,157.0
118566,7,54.97,0,0.9946,179.0
118567,8,330.76,0,0.9946,168.0
118568,7,48.4,0,0.9947,181.0
118569,8,10.16,0,0.9945,162.0
